CrossingID,SubmissionType,ReportBaseId,ParentReportBaseId,CrossingClosed,ReportingAgencyTypeID,ReportingAgencyID,RevisionDate,ReasonID,CrossingIdSuffix,ReportStatus,LastUpdated,Railroad,StateCD,StateName,CntyCD,CountyName,Nearest,CityCD,CityName,Street,BlockNumb,Highway,SepInd,SepRr1,SepRr2,SepRr3,SepRr4,MultFrmsFiLed,SameInd,SameRr1,SameRr2,SameRr3,SameRr4,RrID,Ttstn,TtstnNam,RrMain,XingOwnr,TypeXing,XPurpose,PosXing,OpenPub,TypeTrnSrvcIDs,DevelTypID,XingAdj,XngAdjNo,Whistban,WhistDate,HscoRrid,SfxHscoRrid,LLsource,RrNarr1,RrNarr2,RrNarr3,RrNarr4,StNarr1,StNarr2,StNarr3,StNarr4,RrNarr,StNarr,PolCont,RrCont,HwyCont,THRRequestNo,CCMQzid,OperatingRailroadCode,OperatingRailroadType,RrDiv,RrSubDiv,Branch,PrfxMilePost,MilePost,SfxMilePost,Lt1PassMov,PassCnt,DayThru,NghtThru,TotalSwt,TotalLtr,Lt1Mov,WeekTrnMov,YearTrnMov,MaxTtSpd,MinSpd,MaxSpd,MainTrk,SidingTrk,YardTrk,TransitTrk,IndustryTrk,OthrTrk,OthrTrkDes,SpselIDs,Sgnleqp,EMonitorDvce,HealthMonitor,NoSigns,XBuck,StopStd,YieldStd,AdvWarn,AdvW10_1,AdvW10_2,AdvW10_3,AdvW10_4,AdvW10_11,AdvW10_12,Low_Grnd,Low_GrndSigns,PaveMrkIDs,Channel,Exempt,EnsSign,OthSgn,OthSgn1,OthDes1,OthSgn2,OthDes2,OthSgn3,OthDes3,PrvxSign,Led,Gates,GatePed,GateConf,GateConfType,FlashOv,FlashNov,CFlashType,FlashPost,FlashPostType,Bkl_FlashPost,Sdl_FlashPost,FlashPai,AwdIDate,AwhornChk,AwhornlDate,HwyTrafSignl,Wigwags,Bells,SpecPro,FlashOth,FlashOthDes,HwynrSig,Intrprmp,PrempType,HwtrfPsig,HwtrfPsigsdis,HwtrfPsiglndis,MonitorDev,WdCode,TraficLn,TraflnType,HwyPved,Downst,Illumina,XSurfDate,XSurfWidth,XSurfLength,XSurfaceIDs,XSurOthr,HwyNear,HwynDist,XAngle,ComPower,HwySys,HwyClassCD,HwyClassrdtpID,StHwy1,HwySpeed,HwySpeedps,LrsRouteid,LrsMilePost,Aadt,AadtYear,PctTruk,SchlBusChk,SchlBsCnt,HazmtVeh,EmrgncySrvc,ReportYear,ReportType,CrossingType,DATE_CREAT,DATE_EDITE,OBJECTID,COUNTYNAME,CREATED_BY,EDITED_BY,geometry
533538S,Full Inventory Record,4718494,4319295,No,1,1622,10/14/2020 12:00:00 AM,14,NS,Published,10/14/2020 8:03:06 AM,NS,18,IN,18085,KOSCIUSKO,0,180853051,MILFORD,RESIDENCE CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362623,MILFORD,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,14.29,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,2,NA,NA,NA,11,NA,1,200,3,1,8,NA,11,2,NA,NA,NA,NA,NA,1986,NA,2,NA,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8451006, 41.4013173)"
533539Y,Full Inventory Record,5039125,4961539,No,1,1622,5/14/2022 12:00:00 AM,14,NS,Published,5/14/2022 3:43:31 PM,NS,18,IN,18085,KOSCIUSKO,1,180853050,MILFORD,WAUBEE ROAD,NA,CR 1150N,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,SECTION 130 PROJECT 12/21/2007,SECTION 130 PROJECT 12/21/2007,8009464744,8009464744,8554636848,NA,NA,NS,Primary,MIDWEST,MARION,#N\A,MP,14.43,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,11,1,1,0,1,0,0,0,0,2,NA,NA,2,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,2,0,1,2,1,1,2,6,122007,2,NA,2,0,1,1,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,24,12,NA,1,NA,3,1,8,0,19,2,40,1,NA,NA,400,2018,13,1,2,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8450744, 41.3992227)"
533541A,Full Inventory Record,4930524,4305238,No,2,1622,9/30/2021 12:00:00 AM,14,NS,Published,9/30/2021 7:07:47 PM,NS,18,IN,18085,KOSCIUSKO,1,180853050,MILFORD,KILMER DRIVE,NA,LR,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,14.78,NA,2,0,7,5,3,0,2,NA,2017,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,1,2,2,2,0,2,NA,NA,2,NA,NA,2,NA,"1,2",5,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,NA,NA,4,2,2,1,2,2,NA,10,24,12,NA,1,50,3,1,8,NA,11,2,30,1,NA,NA,250,2021,NA,1,2,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8450087, 41.3942079)"
533542G,Full Inventory Record,4719575,4318646,No,1,1622,10/15/2020 12:00:00 AM,14,NS,Published,10/15/2020 4:48:30 AM,NS,18,IN,18085,KOSCIUSKO,1,180853050,MILFORD,RESIDENCE CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362623,MILFORD,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,14.91,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,1,2,2,NA,NA,NA,11,NA,1,200,3,1,8,NA,11,2,NA,NA,NA,NA,NA,1986,NA,2,NA,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8449835, 41.3922941)"
533543N,Full Inventory Record,4718474,4305221,No,1,1622,10/14/2020 12:00:00 AM,14,NS,Published,10/14/2020 7:41:46 AM,NS,18,IN,18085,KOSCIUSKO,1,180853050,MILFORD,RESIDENCE CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362623,MILFORD,-1,NS,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,15.43,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,1,0,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,2,NA,NA,NA,11,NA,1,200,3,1,8,NA,11,2,NA,NA,NA,NA,NA,1986,NA,2,NA,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.844884, 41.3847366)"
533544V,Full Inventory Record,4930537,4848135,No,2,11806,9/30/2021 12:00:00 AM,14,NS,Published,9/30/2021 7:08:48 PM,NS,18,IN,18085,KOSCIUSKO,1,180853050,MILFORD,MOCK ROAD,NA,CR 1050N,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362621,MILFORD JCT,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,15.68,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,1,2,2,2,0,2,NA,NA,2,NA,NA,2,NA,"1,2",5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,4,2,2,1,2,2,NA,10,24,12,NA,1,NA,3,1,8,0,19,2,40,1,NA,NA,400,2018,13,1,8,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8448362, 41.3810743)"
533545C,Full Inventory Record,4717914,4305216,No,1,1622,10/13/2020 12:00:00 AM,14,NS,Published,10/13/2020 10:34:32 PM,NS,18,IN,18085,KOSCIUSKO,1,180853050,MILFORD,RESIDENCE CROSSING,NA,PVT,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362623,MILFORD,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,15.95,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,1,0,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,1,2,2,NA,NA,NA,11,NA,1,200,3,1,8,NA,11,2,NA,NA,NA,NA,NA,1986,NA,2,NA,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8447853, 41.3772558)"
533546J,Full Inventory Record,4719624,4304944,No,1,1622,10/15/2020 12:00:00 AM,14,NS,Published,10/15/2020 5:41:52 AM,NS,18,IN,18085,KOSCIUSKO,1,180853050,MILFORD,FARM CROSSING,NA,PVT,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362646,LEESBURG,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,PHOTO #2 IS A SIGN SHOWING CROSSING WILL BE CLOSED,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,16.3,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,1,0,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,2,NA,NA,NA,18,NA,1,200,3,1,8,NA,11,2,NA,NA,NA,NA,NA,1986,NA,2,NA,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8447183, 41.372094)"
533547R,Full Inventory Record,4717466,4304943,No,1,1622,10/13/2020 12:00:00 AM,14,NS,Published,10/13/2020 1:43:51 PM,NS,18,IN,18085,KOSCIUSKO,1,180852640,LEESBURG,RESIDENCE CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362646,LEESBURG,-1,-1,2,1,1,1,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,16.4,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,1,0,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,2,NA,2,2,2,NA,NA,NA,11,NA,1,200,3,1,8,NA,NA,2,NA,NA,NA,NA,NA,1986,NA,2,0,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8447002, 41.3706774)"
533548X,Full Inventory Record,4719625,4304941,No,1,1622,10/15/2020 12:00:00 AM,14,NS,Published,10/15/2020 5:41:55 AM,NS,18,IN,18085,KOSCIUSKO,1,180852640,LEESBURG,FARM CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362646,LEESBURG,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,16.62,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,1,0,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,2,NA,NA,NA,11,NA,1,200,3,1,8,NA,NA,2,NA,NA,NA,NA,NA,1986,NA,2,0,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8446591, 41.3674386)"
533549E,Full Inventory Record,5040424,4962731,No,1,1622,5/16/2022 12:00:00 AM,14,NS,Published,5/16/2022 6:48:31 AM,NS,18,IN,18085,KOSCIUSKO,1,180852640,LEESBURG,ROAD 900 NORTH,NA,CR 900N,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362648,CP 19,-1,-1,3,1,1,NA,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,SECTION 130 PROJECT COMPLETED 02/20/2003,SECTION 130 PROJECT COMPLETED 02/20/2003,8009464744,8009464744,8554636848,NA,NA,NS,Primary,MIDWEST,MARION,#N\A,MP,16.94,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,11,1,1,0,1,0,0,NA,0,2,NA,NA,2,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,1,6,022003,2,NA,2,0,1,1,0,NA,1,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,24,12,NA,1,NA,3,1,8,0,18,2,55,1,NA,NA,2850,2018,6,1,4,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8446009, 41.3629185)"
533551F,Full Inventory Record,4719480,4304933,Yes,1,1622,10/15/2020 12:00:00 AM,14,NS,Published,10/15/2020 1:58:34 AM,NS,18,IN,18085,KOSCIUSKO,1,180852640,LEESBURG,FARM CROSSING,NA,PVT,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362646,LEESBURG,-1,-1,2,1,1,1,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,17.44,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,1,0,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,2,NA,NA,NA,11,NA,1,200,3,1,8,NA,11,2,NA,NA,NA,NA,NA,1986,NA,2,NA,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8445073, 41.3556406)"
533552M,Full Inventory Record,4721772,4304932,No,1,1622,10/20/2020 12:00:00 AM,14,NS,Published,10/20/2020 4:37:54 AM,NS,18,IN,18085,KOSCIUSKO,1,180852640,LEESBURG,FARM CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362646,LEESBURG,-1,-1,2,1,1,2,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,17.69,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,0,1,2,2,1,0,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,2,NA,NA,NA,11,NA,1,200,3,1,8,NA,NA,2,NA,NA,NA,NA,NA,1986,NA,2,0,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8444613, 41.3519743)"
533554B,Full Inventory Record,5043108,4963769,No,1,1622,5/21/2022 12:00:00 AM,14,NS,Published,5/21/2022 1:21:46 PM,NS,18,IN,18085,KOSCIUSKO,0,180852640,LEESBURG,VAN BUREN STREET,NA,LS,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362648,CP 19,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,MIDWEST,MARION,#N\A,MP,19.07,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,11,1,2,0,1,0,0,0,0,2,NA,NA,1,NA,NA,2,NA,2,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,1,6,071980,2,NA,2,0,0,1,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,10,32,12,NA,1,NA,3,1,8,0,17,2,20,1,NA,NA,1125,2018,7,1,17,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8444633, 41.3319916)"
533556P,Full Inventory Record,5031968,4954677,No,1,1622,4/30/2022 12:00:00 AM,14,NS,Published,4/30/2022 4:33:07 PM,NS,18,IN,18085,KOSCIUSKO,0,180852640,LEESBURG,PRAIRIE STREET,NA,LS,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362648,CP 19,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,MIDWEST,MARION,#N\A,MP,19.15,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,11,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,1,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,1,6,071980,2,NA,2,0,0,1,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,24,13,NA,1,NA,3,1,8,0,19,2,30,1,NA,NA,1219,2018,14,1,14,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8444429, 41.3308499)"
533558D,Full Inventory Record,5039133,4961548,No,1,1622,5/14/2022 12:00:00 AM,14,NS,Published,5/14/2022 3:43:55 PM,NS,18,IN,18085,KOSCIUSKO,1,180852640,LEESBURG,ROAD 600 NORTH,NA,CR 600N,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362648,CP 19,-1,-1,3,1,1,NA,11,14,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,MIDWEST,MARION,#N\A,MP,19.82,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,1,0,0,0,1,SIDING,11,1,1,2,1,0,0,0,0,NA,1,NA,1,NA,NA,2,NA,0,5,2,1,1,2,58,NA,NA,NA,NA,NA,NA,2,0,1,NA,2,0,1,3,1,1,1,10,112015,2,NA,2,0,1,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,32,12,NA,1,NA,3,1,8,0,19,2,30,1,NA,NA,2850,2018,6,1,3,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8442683, 41.321138)"
533559K,Full Inventory Record,4719622,4304924,No,1,1622,10/15/2020 12:00:00 AM,14,NS,Published,10/15/2020 5:31:30 AM,NS,18,IN,18085,KOSCIUSKO,1,180852640,LEESBURG,RESIDENCE CROSSING,NA,PRIVATE,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362646,LEESBURG,-1,-1,2,1,1,1,11,16,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,LAKE,MARION,#N\A,MP,21.06,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,1,0,0,0,1,SIDING,0,1,2,2,1,0,2,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,0,0,0,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,NA,1,NA,2,2,1,NA,NA,NA,13,NA,1,75,3,1,8,NA,11,2,NA,NA,NA,NA,NA,1986,NA,2,NA,NA,NA,2020,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8439308, 41.3031517)"
533560E,Full Inventory Record,5040363,4962671,No,1,1622,5/16/2022 12:00:00 AM,14,NS,Published,5/16/2022 5:14:26 AM,NS,18,IN,18085,KOSCIUSKO,1,180852640,LEESBURG,LEVI LEE ROAD,NA,CR,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362646,LEESBURG,-1,-1,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,2,SECTION 130 PROJECT COMPLETED 03/28/2001,SECTION 130 PROJECT COMPLETED 03/28/2001,8009464744,8009464744,8554636848,NA,NA,NS,Primary,MIDWEST,MARION,#N\A,MP,21.55,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,11,1,2,2,1,0,0,0,0,2,NA,NA,1,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,2,0,1,4,1,1,1,9,NA,2,NA,2,0,1,1,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,32,12,NA,1,NA,3,1,8,0,19,2,45,1,NA,NA,1050,2018,7,1,5,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8438913, 41.2961034)"
533561L,Full Inventory Record,5040849,4963036,No,1,1622,5/16/2022 12:00:00 AM,14,NS,Published,5/16/2022 3:43:07 PM,NS,18,IN,18085,KOSCIUSKO,1,180855110,WARSAW,ROAD 350 NORTH,NA,CR 350N,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362666,CP 21,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,MIDWEST,MARION,#N\A,MP,22.4,NA,2,0,8,6,2,0,2,NA,2020,50,40,50,1,0,0,0,0,0,NA,11,1,2,2,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,091995,2,NA,2,0,1,1,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,32,NA,12,10,1,NA,3,1,8,1,19,2,35,1,NA,NA,2850,2018,6,1,6,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8503165, 41.2847169)"
533562T,Full Inventory Record,5039203,4961615,No,1,1622,5/14/2022 12:00:00 AM,14,NS,Published,5/14/2022 5:33:45 PM,NS,18,IN,18085,KOSCIUSKO,0,180855110,WARSAW,ROAD 250 NORTH,NA,CR 250N,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362666,CP 21,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,SECTION 130 PROJECT COMPLETED 09/18/2007,8009464744,8009464744,8554636848,NA,NA,NS,Primary,MIDWEST,MARION,#N\A,MP,23.4,NA,2,0,8,6,2,0,2,NA,2020,50,25,35,1,0,0,0,0,0,NA,11,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,2,0,1,2,1,1,2,8,NA,2,NA,2,0,1,1,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,10,24,12,NA,1,NA,3,1,8,1,19,2,40,1,NA,NA,5325,2018,6,2,NA,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.8501592, 41.270219)"
